t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
2.9392,0.016766,-0.214352,0.214352,-0.269981,0.274583,-0.002591,0.6625,0.0124,-0.3858
2.9559,0.016746,-0.203392,0.203392,-0.256175,0.259243,-0.002591,0.6625,0.0124,-0.3858
2.9727,0.016753,-0.192427,0.192427,-0.242369,0.245437,-0.002580,0.7119,-0.0031,-0.3328
2.9894,0.016754,-0.181462,0.181462,-0.230097,0.233165,-0.002581,0.7068,-0.0014,-0.3383
3.0062,0.016758,-0.170494,0.170494,-0.214757,0.220893,-0.002581,0.7068,-0.0014,-0.3383
3.0229,0.016744,-0.159535,0.159535,-0.199418,0.207087,-0.002592,0.6573,0.0140,-0.3913
3.0397,0.016768,-0.148560,0.148560,-0.199418,0.207087,-0.002592,0.6573,0.0140,-0.3913
3.0564,0.016751,-0.137597,0.137597,-0.185612,0.193282,-0.002579,0.7125,-0.0032,-0.3322
3.0732,0.016748,-0.126636,0.126636,-0.173340,0.177942,-0.002581,0.7067,-0.0014,-0.3384
3.0899,0.016741,-0.115678,0.115678,-0.161068,0.165670,-0.002592,0.6573,0.0140,-0.3913
3.1067,0.016758,-0.104711,0.104711,-0.147262,0.150330,-0.002579,0.7125,-0.0032,-0.3322
3.1234,0.016751,-0.093747,0.093747,-0.133456,0.134990,-0.002581,0.7067,-0.0014,-0.3384
3.1402,0.016799,-0.082752,0.082752,-0.133456,0.134990,-0.002581,0.7067,-0.0014,-0.3384
3.1570,0.016743,-0.071794,0.071794,-0.119651,0.118117,-0.002581,0.7067,-0.0014,-0.3384
3.1737,0.016747,-0.060833,0.060833,-0.105845,0.107379,-0.002592,0.6573,0.0140,-0.3913
3.1905,0.016744,-0.049874,0.049874,-0.093573,0.095107,-0.002591,0.6625,0.0124,-0.3858
3.2073,0.016800,-0.039008,0.039008,-0.081301,0.081301,-0.002591,0.6625,0.0124,-0.3858
3.2240,0.016746,-0.029334,0.029334,-0.065961,0.065961,-0.002580,0.7119,-0.0031,-0.3328
3.2408,0.016759,-0.021030,0.021030,-0.065961,0.065961,-0.002580,0.7119,-0.0031,-0.3328
3.2575,0.016749,-0.014108,0.014108,-0.050621,0.052155,-0.002581,0.7068,-0.0014,-0.3383
3.2743,0.016743,-0.008565,0.008565,-0.036816,0.038350,-0.002581,0.7068,-0.0014,-0.3383
